trace_name,status,source_revision,executable_sha256,source_csv,source_size_bytes,source_sha256,source_rows_scanned,source_requests,converted_rows,time_acceleration,address_mode,request_count,read_request_count,write_request_count,epoch_count,migration_operations,redirect_operations,eol_triggered,first_eol_ssd_id,eol_time_ns,convert_elapsed_seconds,simulation_elapsed_seconds,result_xml,started_at,completed_at,error
proj_1.csv,FAILED,gun_swans_v1_1_gcwl_fix,042846c21e77361733c88d206df54ff9dfee3aa08cc564fa0148b51ec94198fb,C:\Users\kevin\OneDrive\문서\ChatGPT\MQsim\Trace\MSRC_2\proj_1.csv,1305533029,a6961cdc5380ba5567972aa60ee18487cc89067dfd120bebefb6912feb6e815e,23639742,23639742,23639742,1,GLOBAL_LBA,,,,,,,,,,72.485,2560.563,,2026-08-28T22:38:49+09:00,2026-08-28T23:21:30+09:00,RuntimeError: MQSim failed with exit code 4294967295
usr_2.csv,FAILED,gun_swans_v1_1_gcwl_fix,042846c21e77361733c88d206df54ff9dfee3aa08cc564fa0148b51ec94198fb,C:\Users\kevin\OneDrive\문서\ChatGPT\MQsim\Trace\MSRC_2\usr_2.csv,574047026,cb53f1788a48f8775db35fec11d7b97768ea13e2ee8dbf9b435bbf9096d2b0aa,10570046,10570046,10570046,1,GLOBAL_LBA,,,,,,,,,,44.765,61.984,,2026-08-28T23:21:30+09:00,2026-08-28T23:23:17+09:00,RuntimeError: MQSim failed with exit code 4294967295
